stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_stationroutes,
7397,7397,"90 Street & 132 Avenue",,  53.592160,-113.480289,,,0,153:853,
7398,7398,"78 Street & 160 Avenue",,  53.621114,-113.464319,,,0,149:180:194,
7399,7399,"64 Street & 158 Avenue",,  53.619828,-113.439663,,,0,181,
7400,7400,"63 Street & 165 Avenue",,  53.627106,-113.439500,,,0,181,
7401,7401,"37 Street & 139 Avenue",,  53.602368,-113.399540,,,0,182,
7403,7403,"Korea Road & Melfa Crossing Garrison",,  53.683023,-113.480668,,,0,199,
7404,7404,"Rhine Road & Vimy Avenue Garrison",,  53.680683,-113.483237,,,0,199,
7405,7405,"Dow Centennial Centre Fort Sask",,  53.683895,-113.235912,,,0,198,
7406,7406,"Highway 28A & Mons Avenue Garrison",,  53.673358,-113.491469,,,0,199,
7407,7407,"90 Street & 99 Avenue Fort Sask",,  53.699543,-113.230965,,,0,198,
7408,7408,"Rhine Road & Churchill Avenue Garrison",,  53.674678,-113.483266,,,0,199,
7410,7410,"Mons Avenue & Arras Avenue Garrison",,  53.670983,-113.501230,,,0,199,
7412,7412,"Korea Road & Ortona Road Garrison",,  53.685213,-113.484303,,,0,199,
7413,7413,"37 Street & 139 Avenue",,  53.602118,-113.400215,,,0,182,
7414,7414,"51 Street & 162 Avenue",,  53.622839,-113.415846,,,0,181:193,
7415,7415,"Manning Drive & 160 Avenue",,  53.622200,-113.400092,,,0,192,
7417,7417,"Rhine Road & Ubique Avenue Garrison",,  53.676708,-113.482240,,,0,199,
7419,7419,"73 Street & 164 Avenue",,  53.625374,-113.454010,,,0,190,
7420,7420,"64 Street & 158 Avenue",,  53.619135,-113.440274,,,0,181,
7422,7422,"82 Street & 144 Avenue",,  53.606328,-113.467591,,,0,10,
7423,7423,"11 Street & 167 Avenue",,  53.628675,-113.360274,,,0,184:302,
7424,7424,"97 Street & 167 Avenue",,  53.628739,-113.490830,,,0,140,
7427,7427,"78 Street & 154 Avenue",,  53.616828,-113.462241,,,0,180,
7428,7428,"64 Street & 144 Avenue",,  53.604944,-113.440827,,,0,11:182:190,
7429,7429,"88 Street & 158A Avenue",,  53.619186,-113.475017,,,0,149:190:194,
7431,7431,"79A Street & 130 Avenue",,  53.589199,-113.463430,,,0,154,
7432,7432,"66 Street & 158 Avenue",,  53.619117,-113.443010,,,0,180:190,
7433,7433,"Fort Road & 134 Avenue",,  53.594840,-113.428250,,,0,152,
7434,7434,"91 Street & 167 Avenue",,  53.628820,-113.481995,,,0,140:145,
7436,7436,"62 Street & 134 Avenue",,  53.595410,-113.436222,,,0,152,
7437,7437,"21 Street & 147 Avenue",,  53.610428,-113.371961,,,0,182,
7438,7438,"78 Street & 141 Avenue",,  53.603720,-113.460848,,,0,182,
7439,7439,"50 Street & 140 Avenue",,  53.604086,-113.418429,,,0,11:190:381,
7440,7440,"61 Street & 149 Avenue",,  53.611135,-113.435987,,,0,11,
7441,7441,"73A Street & 154 Avenue",,  53.617110,-113.454651,,,0,180,
7442,7442,"68 Street & 158 Avenue",,  53.619389,-113.446679,,,0,180:190,
7443,7443,"62 Street & 144A Avenue",,  53.605515,-113.437244,,,0,11,
7444,7444,"50 Street & 137 Avenue",,  53.596888,-113.411410,,,0,11:182:183,
7445,7445,"24 Street & 137 Avenue",,  53.599907,-113.379263,,,0,10,
7446,7446,"64 Street & 160 Avenue",,  53.622123,-113.437508,,,0,181,
7447,7447,"61 Street & 149 Avenue",,  53.611181,-113.436242,,,0,11,
7448,7448,"97 Street & 144 Avenue",,  53.607508,-113.491567,,,0,9:16:140:150,
7449,7449,"63 Street & 144 Avenue",,  53.604758,-113.438438,,,0,11:182:190,
7450,7450,"64 Street & 160 Avenue",,  53.621374,-113.438240,,,0,181,
7451,7451,"54 Street & 141 Avenue",,  53.604506,-113.425066,,,0,182,
7452,7452,"82 Street & 144 Avenue",,  53.606815,-113.466340,,,0,10:182,
7453,7453,"Fort Road & 125 Avenue",,  53.582898,-113.448220,,,0,127,
7454,7454,"87 Street & 141 Avenue",,  53.603534,-113.473239,,,0,182,
7455,7455,"83 Street & 149A Avenue",,  53.610464,-113.469109,,,0,11,
7456,7456,"66 Street & 144 Avenue",,  53.604417,-113.443034,,,0,10:180:181,
7457,7457,"91 Street & 129B Avenue",,  53.588261,-113.481355,,,0,154,
7458,7458,"69 Street & 132 Avenue",,  53.592346,-113.447979,,,0,153,
7460,7460,"78 Street & 130 Avenue",,  53.589206,-113.460803,,,0,154,
7461,7461,"82 Street & 153 Avenue",,  53.616672,-113.467298,,,0,191,
7463,7463,"97 Street & 160 Avenue",,  53.621552,-113.491627,,,0,140:145:155:163:199,
7464,7464,"53 Street & 129 Avenue",,  53.587561,-113.422546,,,0,10:180,
7465,7465,"97 Street & 132 Avenue",,  53.592738,-113.491810,,,0,9:12:15:130:134:140:153:154:160:853,
7466,7466,"31 Street & 139 Avenue",,  53.602894,-113.390010,,,0,10,
7467,7467,"46 Street & 137 Avenue",,  53.597131,-113.408371,,,0,11:182:183,
7468,7468,"73 Street & 130 Avenue",,  53.589210,-113.454377,,,0,154,
7469,7469,"78 Street & 158 Avenue",,  53.619443,-113.461827,,,0,180,
7470,7470,"26 Street & 151 Avenue",,  53.612876,-113.378293,,,0,182,
7471,7471,"82 Street & 149A Avenue",,  53.610571,-113.468389,,,0,11,
7472,7472,"53 Street & 129 Avenue",,  53.587659,-113.423417,,,0,10:180,
7473,7473,"53 Street & 144 Avenue",,  53.607003,-113.423397,,,0,11:182:190,
7474,7474,"58 Street & 135 Avenue",,  53.597758,-113.430495,,,0,180,
7475,7475,"74 Street & 140 Avenue",,  53.603204,-113.455381,,,0,182,
7476,7476,"40 Street & 139 Avenue",,  53.600398,-113.403473,,,0,182,
7477,7477,"Victoria Trail & 151 Avenue",,  53.613663,-113.379407,,,0,302,
7478,7478,"72 Street & 132 Avenue",,  53.592289,-113.453097,,,0,153,
7479,7479,"68 Street & 137 Avenue",,  53.599829,-113.447175,,,0,137:181,
7480,7480,"74 Street & 141 Avenue",,  53.603800,-113.456126,,,0,182,
7481,7481,"Clareview Road & 135 Avenue",,  53.596215,-113.382999,,,0,10,
7482,7482,"97 Street & 153 Avenue",,  53.614655,-113.491587,,,0,9:16:140:149:150:168:180:190:191:194,
7483,7483,"91 Street & 168 Avenue",,  53.629840,-113.481637,,,0,140:145,
7485,7485,"82 Street & 130 Avenue",,  53.589485,-113.467130,,,0,10,
7486,7486,"72 Street & 140 Avenue",,  53.602528,-113.451900,,,0,181:182:312,
7488,7488,"95 Street & 178A Avenue",,  53.641084,-113.487627,,,0,140:145,
7490,7490,"53 Street & 144 Avenue",,  53.606774,-113.422338,,,0,11:190,
7491,7491,"59A Street & 162 Avenue",,  53.623192,-113.430127,,,0,181,
7492,7492,"11 Street & 167 Avenue",,  53.628576,-113.359492,,,0,184:302,
7493,7493,"69 Street & 140 Avenue",,  53.602601,-113.448515,,,0,182,
7494,7494,"78 Street & 157 Avenue",,  53.618080,-113.462340,,,0,180,
7495,7495,"18 Street & 167 Avenue",,  53.628877,-113.368999,,,0,302,
7496,7496,"88 Street & 132 Avenue",,  53.592227,-113.476046,,,0,153:853,
7497,7497,"91 Street & 172 Avenue",,  53.632919,-113.480372,,,0,140:145,
7498,7498,"66 Street & 140 Avenue",,  53.602656,-113.442732,,,0,10:180:181,
7499,7499,"54 Street & 139 Avenue",,  53.603318,-113.423937,,,0,182,
7501,7501,"87 Street & 164 Avenue",,  53.626090,-113.475189,,,0,191,
7503,7503,"64 Street & 162B Avenue",,  53.624309,-113.439176,,,0,181,
7504,7504,"97 Street & 162 Avenue",,  53.623640,-113.490538,,,0,145,
7505,7505,"54B Street & 162 Avenue",,  53.623545,-113.419973,,,0,181,
7508,7508,"76 Street & 167 Avenue",,  53.629236,-113.459636,,,0,194,
7509,7509,"Victoria Trail & 137 Avenue",,  53.599754,-113.390797,,,0,302,
7512,7512,"Miller Boulevard & 152 Avenue",,  53.614878,-113.410800,,,0,149:192:193,
7518,7518,"84 Street & 158 Avenue",,  53.618836,-113.470233,,,0,180,
7519,7519,"73A Street & 161A Avenue",,  53.622464,-113.454556,,,0,190,
7520,7520,"62 Street & 149 Avenue",,  53.610636,-113.438132,,,0,11,
7521,7521,"54 Street & 152B Avenue",,  53.614021,-113.424500,,,0,181,
7522,7522,"Hollick Kenyon Road & 162 Avenue",,  53.623622,-113.422418,,,0,181,
7523,7523,"88 Street & 153 Avenue",,  53.615660,-113.476723,,,0,149:180:190:191:194,
7524,7524,"91 Street & 153 Avenue",,  53.615128,-113.481197,,,0,149:180:190:191:194,
7525,7525,"97 Street & 129B Avenue",,  53.589037,-113.491389,,,0,154,
7526,7526,"55 Street & 144 Avenue",,  53.606997,-113.426196,,,0,182:190,
7527,7527,"72 Street & 149 Avenue",,  53.610503,-113.448998,,,0,11,
7528,7528,"82 Street & 137 Avenue",,  53.599139,-113.467520,,,0,10,
7530,7530,"95 Street & 176 Avenue",,  53.638744,-113.488213,,,0,140:145,
7531,7531,"Fort Road & 133 Avenue",,  53.592806,-113.430138,,,0,152:180,
7532,7532,"38 Street & 139 Avenue",,  53.601055,-113.401771,,,0,182,
7533,7533,"42 Street & 139 Avenue",,  53.600299,-113.407690,,,0,10:11:182:183:185:302,
7534,7534,"Ozerna Road & 159 Avenue",,  53.620218,-113.448408,,,0,190,
7535,7535,"62 Street & 144 Avenue",,  53.604945,-113.437904,,,0,11:182:190,
7536,7536,"66 Street & 129 Avenue",,  53.587610,-113.442692,,,0,10:154:181,
7537,7537,"94 Street & 147 Avenue",,  53.609268,-113.484984,,,0,11,
7538,7538,"94 Street & 140 Avenue",,  53.603321,-113.485590,,,0,11,
7540,7540,"94 Street & 179 Avenue",,  53.641688,-113.485864,,,0,140:145,
7541,7541,"69 Street & 132 Avenue",,  53.592169,-113.446955,,,0,153,
7542,7542,"88 Street & 130 Avenue",,  53.589115,-113.475199,,,0,154,
7543,7543,"77 Street & Delwood Road",,  53.596669,-113.459840,,,0,152,
7545,7545,"58 Street & 144 Avenue",,  53.606066,-113.432123,,,0,182:190,
7546,7546,"55 Street & 145A Avenue",,  53.609528,-113.424067,,,0,11,
7547,7547,"59A Street & 153 Avenue",,  53.616341,-113.432746,,,0,181,
7548,7548,"59 Street & McLeod Road",,  53.611293,-113.431580,,,0,11,
7549,7549,"69 Street & 144 Avenue",,  53.605138,-113.447124,,,0,10:11,
7550,7550,"40 Street & 139 Avenue",,  53.600318,-113.404908,,,0,10:182:185:302,
7552,7552,"95A Street & 129B Avenue",,  53.589152,-113.489462,,,0,154,
7554,7554,"Victoria Trail & 153 Avenue",,  53.615967,-113.376988,,,0,184:302:380,
7555,7555,"88 Street & 140 Avenue",,  53.602748,-113.474991,,,0,182,
7556,7556,"66 Street & 132 Avenue",,  53.592766,-113.442801,,,0,10:181,
7557,7557,"74 Street & 132 Avenue",,  53.592268,-113.456137,,,0,153,
7558,7558,"58 Street & 134 Avenue",,  53.595400,-113.430132,,,0,152,
7560,7560,"26 Street & 146 Avenue",,  53.610151,-113.378506,,,0,182,
7562,7562,"60 Street & 156 Avenue",,  53.617540,-113.435367,,,0,181,
7563,7563,"64 Street & Fort Road",,  53.586810,-113.438910,,,0,99:127,
7565,7565,"55 Street & 144 Avenue",,  53.607522,-113.425607,,,0,11,
7566,7566,"74 Street & 141 Avenue",,  53.603033,-113.455513,,,0,182,
7569,7569,"23 Street & 142 Avenue",,  53.605254,-113.377923,,,0,10,
7570,7570,"18 Street & 167 Avenue",,  53.628602,-113.367316,,,0,184:302,
7571,7571,"87 Street & 144 Avenue",,  53.605976,-113.473629,,,0,182,
7572,7572,"66 Street & 144 Avenue",,  53.604949,-113.444005,,,0,10:11:182,
7573,7573,"55 Street & 129 Avenue",,  53.587653,-113.425502,,,0,10:180,
7574,7574,"91 Street & 153 Avenue",,  53.615042,-113.480513,,,0,149:180:190:191:194,
7575,7575,"Victoria Trail & 139 Avenue",,  53.602621,-113.385298,,,0,10,
7576,7576,"72 Street & 149A Avenue",,  53.610991,-113.449152,,,0,11,
7577,7577,"55A Street & 162 Avenue",,  53.623654,-113.423760,,,0,181,
7578,7578,"76 Street & 141 Avenue",,  53.603705,-113.457564,,,0,182,
7579,7579,"97 Street & 135 Avenue",,  53.597191,-113.491770,,,0,9:12:15:16:130:134:140:152:153:154:161:162:180:303:853,
7580,7580,"60 Street & 156 Avenue",,  53.617305,-113.436012,,,0,181,
7581,7581,"92 Street & 140 Avenue",,  53.602763,-113.482174,,,0,182,
7582,7582,"55 Street & 145 Avenue",,  53.608201,-113.425735,,,0,11,
7584,7584,"66 Street & 153 Avenue",,  53.615183,-113.443037,,,0,180:181:190,
7585,7585,"90 Street & 132 Avenue",,  53.592074,-113.478571,,,0,153,
7586,7586,"76 Street & 144 Avenue",,  53.606814,-113.458412,,,0,10,
7587,7587,"18 Street & 153 Avenue",,  53.616047,-113.369603,,,0,184:302:380,
7588,7588,"82 Street & 134 Avenue",,  53.595547,-113.467151,,,0,10:152,
7589,7589,"82 Street & 139 Avenue",,  53.601771,-113.467076,,,0,10,
7590,7590,"55 Street & 146 Avenue",,  53.610877,-113.424413,,,0,11,
7591,7591,"Alberta Hospital",,  53.636877,-113.370817,,,0,302,
7592,7592,"82 Street & 130 Avenue",,  53.589095,-113.466325,,,0,154,
7593,7593,"62 Street & 149 Avenue",,  53.610272,-113.438687,,,0,11,
7595,7595,"Victoria Trail & 139 Avenue",,  53.603033,-113.385749,,,0,302,
7596,7596,"66 Street & 146 Avenue",,  53.607181,-113.442659,,,0,180:181:190,
7597,7597,"92 Street & 135 Avenue",,  53.596618,-113.482494,,,0,152,
7598,7598,"72 Street & 130 Avenue",,  53.588666,-113.452436,,,0,154,
7599,7599,"Ozerna Road & 158 Avenue",,  53.619474,-113.449527,,,0,180,
7602,7602,"Korea Road & Vimy Avenue Garrison",,  53.681821,-113.479711,,,0,199,
7603,7603,"Brintnell Boulevard & 157A Avenue",,  53.619706,-113.405225,,,0,192,
7604,7604,"51 Street & 162 Avenue",,  53.622446,-113.415239,,,0,181,
7605,7605,"87 Street & 137 Avenue",,  53.599445,-113.474091,,,0,137:312,
7609,7609,"82 Street & 173 Avenue",,  53.634513,-113.467556,,,0,191,
7610,7610,"Biscay Street & Arras Avenue Garrison",,  53.670974,-113.498541,,,0,199,
7613,7613,"73 Street & 161B Avenue",,  53.623626,-113.453227,,,0,190,
7614,7614,"64 Street & 164 Avenue",,  53.625614,-113.440214,,,0,181,
7616,7616,"76 Street & 167 Avenue",,  53.628625,-113.459111,,,0,149,
7617,7617,"90A Street & 137 Avenue",,  53.599625,-113.481380,,,0,137:312,
7618,7618,"18 Street & Henwood Treatment Centre",,  53.650470,-113.369342,,,0,302,
7619,7619,"82 Street & 167 Avenue",,  53.628805,-113.468674,,,0,191,
7620,7620,"Victoria Trail & 151 Avenue",,  53.613484,-113.380377,,,0,182,
7621,7621,"34 Street & Kirkness Road",,  53.609395,-113.393990,,,0,182,
7622,7622,"36 Street & 139 Avenue",,  53.602455,-113.396448,,,0,10,
7623,7623,"40 Street & 137 Avenue",,  53.597489,-113.402699,,,0,185,
7624,7624,"50 Street & 134 Avenue",,  53.595146,-113.413774,,,0,2:183,
7625,7625,"41A Street & 134 Avenue",,  53.594552,-113.404939,,,0,183,
7626,7626,"Clareview Road W & 129 Avenue",,  53.588222,-113.382652,,,0,10:183,
7627,7627,"31 Street & 132A Avenue",,  53.593349,-113.388938,,,0,183:185,
7628,7628,"40 Street & 134 Avenue",,  53.595308,-113.402323,,,0,185,
7629,7629,"Victoria Trail & 130 Avenue",,  53.588841,-113.385685,,,0,10:183:185,
7630,7630,"Homestead Crescent & Hooke Road",,  53.584527,-113.395050,,,0,10,
7631,7631,"Hooper Crescent E Ent & Hooke Road",,  53.584151,-113.387503,,,0,10,
7632,7632,"Victoria Trail & Hooke Road",,  53.584319,-113.383691,,,0,10:183:185,
7633,7633,"Hooke Road E Ent & Hermitage Road",,  53.580752,-113.376419,,,0,180:185,
7634,7634,"Victoria Trail & Hermitage Road",,  53.579333,-113.380697,,,0,180:185,
7635,7635,"Hyndman Road & Hyndman Crescent",,  53.577060,-113.376119,,,0,180:185,
7636,7636,"Hooke Road & Hooke Road",,  53.583290,-113.378544,,,0,180:185,
7637,7637,"Howson Crescent & Hooke Road",,  53.583725,-113.381185,,,0,180:185,
7638,7638,"Victoria Trail & Hermitage Road",,  53.579561,-113.383864,,,0,180,
7639,7639,"Hooke Road W Ent & Hermitage Road",,  53.583215,-113.397174,,,0,10:180,
7640,7640,"Henry Avenue & Hermitage Road",,  53.585465,-113.405395,,,0,10:180,
7641,7641,"50 Street & Hermitage Road",,  53.589314,-113.415985,,,0,10:180,
7642,7642,"Hooke Road W Ent & Hermitage Road",,  53.582877,-113.396129,,,0,180,
7643,7643,"Huffman Crescent E Ent & Hermitage Road",,  53.580468,-113.389125,,,0,180,
7644,7644,"50 Street & 137 Avenue",,  53.598155,-113.413221,,,0,2:11,
7645,7645,"50 Street & Hermitage Road",,  53.589005,-113.418406,,,0,2:10:180,
7646,7646,"60 Street & 132 Avenue",,  53.592314,-113.434132,,,0,153,
7647,7647,"Manning Drive & 137 Avenue",,  53.599610,-113.424891,,,0,137:182,
7648,7648,"34 Street & 132A Avenue",,  53.592843,-113.392881,,,0,183:185,
7649,7649,"24 Street & 138A Avenue",,  53.600826,-113.379427,,,0,10,
7650,7650,"74 Street & 138 Avenue",,  53.601179,-113.455389,,,0,181,
7651,7651,"Ozerna Road & 159 Avenue",,  53.621242,-113.447811,,,0,190,
7652,7652,"50 Street & 129 Avenue",,  53.587330,-113.418455,,,0,2,
7653,7653,"31 Street & 132A Avenue",,  53.593234,-113.388846,,,0,183:185,
7654,7654,"Henwood Treatment Centre",,  53.648943,-113.376932,,,0,302,
7655,7655,"Clareview Road & 132A Avenue Nearside",,  53.593739,-113.384554,,,0,10,
7656,7656,"50 Street & 134 Avenue",,  53.594693,-113.413257,,,0,183,
7657,7657,"Hyndman Crescent W Ent & Hermitage Road nearside",,  53.578219,-113.379728,,,0,180:185,
7658,7658,"30 Street & Kirkness Road",,  53.610803,-113.386220,,,0,182,
7660,7660,"72 Street & 147 Avenue",,  53.608079,-113.449788,,,0,11,
7661,7661,"Hyndman Road W Ent & Hyndman Crescent",,  53.576838,-113.379290,,,0,180:185,
7662,7662,"Manning Drive & Miller Boulevard",,  53.606990,-113.413280,,,0,149:181:192:193,
7663,7663,"95 Street & 167 Avenue",,  53.628885,-113.487800,,,0,140,
7664,7664,"31 Street & 139 Avenue",,  53.602988,-113.391526,,,0,10,
7666,7666,"84 Street & 162 Avenue",,  53.623392,-113.472847,,,0,191,
7667,7667,"Victoria Trail & Hermitage Road",,  53.578745,-113.382537,,,0,180:183:185,
7668,7668,"28 Street & Clareview Road",,  53.589373,-113.384179,,,0,10:183,
7670,7670,"Ozerna Road & 162 Avenue",,  53.623039,-113.447144,,,0,190,
7672,7672,"88 Street & 156 Avenue",,  53.616537,-113.475879,,,0,180,
7673,7673,"Miller Boulevard & 145 Avenue",,  53.608599,-113.414205,,,0,149:181:192:193,
7674,7674,"84 Street & 160 Avenue",,  53.620790,-113.470887,,,0,149:190:194,
7675,7675,"77 Street & 161A  Avenue",,  53.622996,-113.461189,,,0,190,
7676,7676,"50 Street & McLeod Road",,  53.613962,-113.418053,,,0,381,
7677,7677,"84 Street & 160 Avenue",,  53.620694,-113.469601,,,0,149:180:190:194,
7678,7678,"81 Street & 164 Avenue",,  53.625481,-113.465884,,,0,190,
7679,7679,"32 Street & Kirkness Road",,  53.609563,-113.390478,,,0,182,
7680,7680,"25 St & Clareview Road E Ent nearside",,  53.590712,-113.378884,,,0,10:183,
7681,7681,"Ortona Road & Ubique Avenue Garrison",,  53.678277,-113.489369,,,0,199,
7682,7682,"Ozerna Road & 165 Avenue",,  53.626958,-113.448326,,,0,190,
7683,7683,"38 Street & 160 Avenue",,  53.622573,-113.402209,,,0,192,
7686,7686,"40 Street & Hermitage Road",,  53.586616,-113.407010,,,0,10:180,
7687,7687,"Clareview Road & 135 Avenue",,  53.596127,-113.383818,,,0,10,
7688,7688,"36 Street & 139 Avenue",,  53.602800,-113.395736,,,0,10,
7689,7689,"Victoria Trail & 137 Avenue",,  53.600389,-113.385962,,,0,302,
7692,7692,"Belvedere Station",,  53.588217,-113.433310,,,0,501,
7695,7695,"Manning Drive & Miller Boulevard",,  53.606839,-113.413734,,,0,149:181:192:193,
7696,7696,"40 Street & 134 Avenue",,  53.594973,-113.400689,,,0,183:185,
7698,7698,"43 Street & 134 Avenue",,  53.594781,-113.408428,,,0,183,
7699,7699,"34 Street & 139 Avenue",,  53.602716,-113.393208,,,0,10,
7700,7700,"Edmonton Waste Management Centre IPTF",,  53.596315,-113.342961,,,0,589,
7701,7701,"Edmonton Waste Treatment Centre MRF",,  53.598112,-113.341316,,,0,589,
7702,7702,"Greys Recycling EWMC",,  53.592556,-113.334334,,,0,589,
7703,7703,"Operations Building EWMC",,  53.591943,-113.340582,,,0,589,
77120,77120,"50 Street & 146 Avenue",,  53.609140,-113.416972,,,0,381,
77121,77121,"59A Street & 162B Avenue",,  53.625754,-113.429081,,,0,181,
77122,77122,"Ozerna Road & 165A Avenue",,  53.626275,-113.460469,,,0,149:194,
77124,77124,"67 Street & 129 Avenue",,  53.587576,-113.444785,,,0,154,
77126,77126,"50 Street & 167 Avenue",,  53.628795,-113.418709,,,0,149:195,
77130,77130,"59A Street & 167 Avenue",,  53.628707,-113.431277,,,0,149,
77131,77131,"50 Street & 146 Avenue",,  53.608268,-113.417336,,,0,381,
77134,77134,"82 Street & 180 Avenue",,  53.641873,-113.466633,,,0,191,
77136,77136,"87 Street & 179 Avenue",,  53.641102,-113.472815,,,0,191,
77137,77137,"66 Street & 167 Avenue",,  53.628833,-113.443140,,,0,149,
77140,77140,"50 Street & 137 Avenue",,  53.598502,-113.413732,,,0,2,
77141,77141,"59A Street & 167 Avenue",,  53.628601,-113.430383,,,0,149,
77142,77142,"50 Street & 153 Avenue",,  53.615049,-113.418360,,,0,381,
77146,77146,"50 Street & 153 Avenue",,  53.616520,-113.418052,,,0,181:195,
77147,77147,"76 Street & 169 Avenue",,  53.630449,-113.458970,,,0,194,
77149,77149,"62 Street & 167 Avenue",,  53.628790,-113.437260,,,0,149,
77162,77162,"Southfort Drive & South Point Shopping Fort Sask",,  53.691814,-113.218282,,,0,198,
77165,77165,"Southfort Drive & Falloway Wynd Fort Sask",,  53.684198,-113.231426,,,0,198,
77166,77166,"90 Street & 94 Avenue Fort Sask",,  53.691444,-113.234761,,,0,198,
77169,77169,"84 Street & 94 Avenue Fort Sask",,  53.688638,-113.238612,,,0,198,
77170,77170,"92 Street & 95 Avenue Fort Sask",,  53.694188,-113.235165,,,0,198,
77172,77172,"84 Street & Hwy 21 Fort Sask",,  53.686575,-113.236378,,,0,198,
77174,77174,"89 Street & 94 Avenue Fort Sask",,  53.690615,-113.235699,,,0,198,
77175,77175,"Southfort Drive & Condo Access Fort Sask",,  53.687512,-113.228353,,,0,198,
77184,77184,"AB Hospital Rd One & AB Hospital Lane Four",,  53.637531,-113.376560,,,0,184,
77185,77185,"45 Street & 153 Avenue",,  53.615827,-113.409380,,,0,195,
7720,7720,"Clareview Road E & 129 Avenue",,  53.587854,-113.378249,,,0,10:183,
7721,7721,"88 Street & 156 Avenue",,  53.616956,-113.476303,,,0,149:190:194,
7722,7722,"Hyndman Road & Hyndman Crescent",,  53.577039,-113.376468,,,0,180:185,
7723,7723,"25 Street & Clareview Road E Ent",,  53.590621,-113.378953,,,0,10:183,
7724,7724,"Hermitage Road & 127 Avenue",,  53.585475,-113.405911,,,0,10:180,
7725,7725,"50 Street & 127 Avenue",,  53.585716,-113.418457,,,0,2,
77251,77251,"62 Street & 167 Avenue",,  53.628615,-113.436790,,,0,149,
77252,77252,"Northgate Mall Safeway",,  53.598617,-113.490739,,,0,303,
77253,77253,"66 Street & 167 Avenue",,  53.628627,-113.442644,,,0,149,
77255,77255,"84 Street & 180 Avenue",,  53.641987,-113.469420,,,0,191,
77257,77257,"Brintnell Boulevard & 159 Avenue",,  53.621339,-113.403425,,,0,192,
7726,7726,"84 Street & 160 Avenue",,  53.620261,-113.470283,,,0,180,
77261,77261,"50 Street & 170 Avenue",,  53.631057,-113.418359,,,0,195,
77262,77262,"Londonderry Mall East Entrance",,  53.602551,-113.444441,,,0,312,
77263,77263,"71 Street & Schonsee Drive",,  53.632690,-113.452802,,,0,194,
77265,77265,"Brintnell Boulevard & 163 Avenue",,  53.624924,-113.403093,,,0,192,
77266,77266,"59A Street & 165 Avenue",,  53.626985,-113.430010,,,0,181,
77267,77267,"55 Street & 165 Avenue",,  53.626963,-113.419086,,,0,193,
77268,77268,"54 Street & 153 Avenue",,  53.615788,-113.423432,,,0,181:381,
7727,7727,"50 Street & 137 Avenue",,  53.596381,-113.413661,,,0,2:183,
77270,77270,"50 Street & 160 Avenue",,  53.619852,-113.416811,,,0,181:195,
77272,77272,"87 Street & 180 Avenue",,  53.642003,-113.472237,,,0,191,
77273,77273,"50 Street & Brintnell Boulevard",,  53.619838,-113.415795,,,0,149:193,
77275,77275,"50 Street & Brintnell Boulevard",,  53.620416,-113.415987,,,0,149:181:193:195,
77276,77276,"87 Street & 177 Avenue",,  53.639485,-113.473130,,,0,191,
77277,77277,"50 Street & 137 Avenue",,  53.597428,-113.415771,,,0,182,
77279,77279,"47 Street & Brintnell Boulevard",,  53.619056,-113.412676,,,0,149:193,
77280,77280,"50 Street & 162 Avenue",,  53.621724,-113.414522,,,0,149:181:193:195,
77282,77282,"71 Street & 167 Avenue",,  53.628615,-113.450483,,,0,149,
77283,77283,"53 Street & 162 Avenue",,  53.623428,-113.417883,,,0,181:193,
77285,77285,"Miller Boulevard & 153 Avenue",,  53.615792,-113.412655,,,0,195,
77286,77286,"76 Street & Schonsee Drive",,  53.632271,-113.457778,,,0,194,
77288,77288,"48 Street & Brintnell Boulevard",,  53.619619,-113.414908,,,0,149:193,
7729,7729,"28 Street & Clareview Road",,  53.589444,-113.385022,,,0,10:183,
7730,7730,"Ozerna Road & 159A Avenue",,  53.621678,-113.447344,,,0,190,
7731,7731,"50 Street & 144 Avenue",,  53.606532,-113.417886,,,0,11:190:381,
77310,77310,"59A Street & 153 Avenue",,  53.615933,-113.433687,,,0,181,
77320,77320,"71 Street & 167 Avenue",,  53.628702,-113.451948,,,0,149:194,
77325,77325,"59A Street & 165 Avenue",,  53.627408,-113.431220,,,0,181,
7733,7733,"50 Street & Matheson Way",,  53.612039,-113.417178,,,0,181,
77330,77330,"58 Street & 129 Avenue",,  53.587651,-113.432627,,,0,10:180,
77331,77331,"82 Street & 137 Avenue",,  53.599490,-113.466529,,,0,137:312,
77332,77332,"50 Street & 144 Avenue",,  53.606199,-113.417567,,,0,381,
77333,77333,"75 Street & 139 Avenue",,  53.601593,-113.456692,,,0,312,
77334,77334,"82 Street & 153 Avenue",,  53.616482,-113.467574,,,0,191,
77335,77335,"McConachie Way & 168 Avenue",,  53.630911,-113.428734,,,0,195,
77337,77337,"41 Street & Brintnell Blvd",,  53.625864,-113.404797,,,0,192,
7734,7734,"40 Street & 134 Avenue",,  53.594730,-113.401662,,,0,183:185,
77340,77340,"Northgate Mall Entrance",,  53.598386,-113.487715,,,0,303,
77342,77342,"74 Street & 137 Avenue",,  53.599511,-113.455169,,,0,137,
77343,77343,"Londonderry Mall North Entrance",,  53.603432,-113.445770,,,0,312,
77346,77346,"Manning Drive & 153 Avenue",,  53.614691,-113.404218,,,0,195,
77348,77348,"59A Street & 165 Avenue",,  53.627325,-113.430549,,,0,181,
